Season,Week,SKU,ValueB1,ValueB2,ValueB3,ValueB4,ValueB5,ValueB6,ValueB7,ReturnB1,ReturnB2,ReturnB3,ReturnB4,ReturnB5,ReturnB6,ReturnB7
20,8,C,621.7375344,190.1273713,567.2064941,459.0984133,722.9837264,0,0,0,0,0,0,0,0,0
20,9,C,182.6947611,377.0830797,199.6076859,123.0988045,99.95701609,127.7412463,375.1901716,0,0,0,0,0,0,453.1904007
20,10,C,0,376.8796862,0,284.9040402,206.63302,219.0052885,433.1302787,0,0,0,0,0,0,0
20,11,C,568.2043998,51.05784705,334.1708558,535.0923567,101.638122,179.1281192,0,0,0,0,0,0,0,0
20,12,C,0,221.0021605,226.3847131,27.80135652,0,0,374.3703817,0,0,0,0,0,0,0
21,1,A,937.8837226,0,0,146.4352164,525.1676396,365.9407716,0,0,0,0,0,0,0,0
21,2,A,304.4836061,328.5598743,359.617146,53.16164908,946.5976901,979.4139121,761.1955719,0,0,373.2887726,0,0,0,0
21,3,A,765.4328369,0,449.9266838,587.6226385,0,0,470.1064917,0,0,0,0,0,0,0
21,4,A,185.0866151,929.0264157,794.1289137,0,0,257.8913281,0,402.4916793,0,0,0,0,0,0
21,5,A,232.1484312,117.0245052,532.0421543,481.2128202,461.5035618,27.72636755,337.5995371,0,0,0,0,0,455.8349194,0
21,6,A,487.0330921,383.9381181,0,0,894.6123817,167.032108,420.8875848,0,0,0,0,0,0,0
21,7,A,0,0,81.60796139,547.4444372,303.9815386,133.2422536,199.6082228,0,0,0,0,0,0,0
21,8,A,417.0318551,629.6852359,794.5988671,208.7121309,222.9156577,523.241188,595.9609808,0,0,0,0,0,0,0
21,9,A,515.1024782,155.9582133,698.645652,742.8423228,106.0535388,199.8222792,611.7473766,0,0,0,0,0,0,0
21,10,A,0,581.155336,303.2021765,253.3687305,300.5795537,149.4772875,584.9705885,0,0,0,312.9921803,0,0,0
21,11,A,0,554.8360966,149.2871266,10.26896991,172.1785335,339.0235994,180.8792013,0,0,0,0,230.113992,0,0
21,12,A,110.0843998,0,55.29571758,491.2796887,390.7615903,0,206.3549428,0,0,0,0,0,0,0
21,1,B,466.4323506,0,33.13018008,345.8185617,442.251562,574.8738706,615.7598668,0,0,0,0,0,0,0
21,2,B,879.2164837,478.6806759,737.984643,0,878.5665283,754.7519268,201.1927045,0,0,0,0,302.8798472,0,0
21,3,B,611.8978634,514.0587889,321.6008149,656.4211065,404.4609286,285.3814159,0,272.5762928,0,0,0,0,0,0
21,4,B,503.8648648,0,363.7176833,341.6905365,0,226.8089014,0,0,0,0,281.8528839,0,0,0
21,5,B,0,0,129.7373623,343.3842682,503.2206132,471.363438,0,0,0,0,0,0,0,0
21,6,B,855.6245841,395.2577262,617.2561212,740.1385889,302.0501276,353.9039645,0,0,0,0,0,0,0,0
21,7,B,477.9727739,109.2573879,130.4697581,101.2426227,584.2401139,465.3915466,305.9877323,465.5496711,188.7014852,0,0,0,0,0
21,8,B,691.7298334,648.1990338,626.1521069,626.5277386,802.1672489,0,288.0576976,0,0,0,196.2210014,0,0,0
21,9,B,0,0,0,373.1541847,527.1250162,320.4331625,128.4136962,0,0,0,58.01741058,367.7266314,0,0
21,10,B,301.2304085,370.532538,188.3004785,653.5551423,328.40222,405.1625555,411.5797091,284.4519866,0,0,0,0,0,0
21,11,B,156.7304249,0,582.7678632,154.3700867,0,502.3231679,360.6770924,0,0,0,0,0,0,0
21,12,B,224.6054226,0,80.11486788,214.3184572,0,2.4720973,0,0,0,0,0,0,0,0
21,1,C,0,177.7836155,614.6355105,87.42187349,594.6809258,634.7065336,272.2546655,0,0,0,0,0,0,0
21,2,C,174.6461184,872.0966128,828.2230315,0,346.2943496,427.6249267,887.9559363,365.0329158,0,0,0,0,0,0
21,3,C,609.8314665,668.7336552,351.2216782,767.094616,332.04709,0,195.1000594,0,0,296.6581655,424.2406289,0,0,0
21,4,C,840.1241249,869.9107676,149.0013911,141.1106535,0,0,779.2550545,0,0,0,0,0,0,384.236652
21,5,C,696.7841699,146.6519869,804.8305703,226.0236151,341.765292,410.2295667,352.576234,0,0,0,352.6016149,0,0,0
21,6,C,45.58442652,186.7457521,303.9573263,51.2396039,50.68314119,200.9211413,625.7190589,130.2239021,0,0,0,0,0,0
21,7,C,604.8430214,0,373.0097233,187.3607233,371.6858639,301.1000961,569.3442485,0,0,0,0,0,0,0
21,8,C,379.9879576,177.4276437,0,752.6164102,35.24057647,413.693555,463.9011893,0,0,0,0,0,0,0
21,9,C,81.63363112,35.03619037,706.0176023,546.8491118,218.7373324,0,633.0262447,0,0,0,0,0,0,0
21,10,C,134.4649936,106.5951412,174.3197287,0,220.4043715,349.0054984,0,0,0,386.4994434,0,0,0,0
21,11,C,586.3698197,0,132.1233074,190.9420886,350.7533259,95.86381077,106.3524513,0,0,0,0,0,0,0
21,12,C,191.5293609,314.8369121,61.4651958,0,0,225.1432009,501.3448297,0,0,0,0,0,0,0
22,1,A,390.8033866,759.2912911,510.9557521,447.5503724,202.6749098,545.1872947,896.6233031,0,0,0,0,0,0,0
22,2,A,879.0314179,482.433928,222.6415572,415.7823786,0,0,217.3487187,0,0,201.8472134,0,0,0,0
22,3,A,359.2783912,0,0,0,404.008239,50.07599141,470.5391514,0,0,0,0,0,0,0
22,4,A,0,828.6844122,0,573.4066991,0,761.6034904,371.8175938,0,0,0,0,0,0,0
22,5,A,300.7480266,667.3930632,935.2260397,438.5510606,180.2675285,898.7609867,644.6534073,0,0,0,0,0,0,0
22,6,A,48.01180783,840.7518923,0,0,122.6869027,0,8.56205139,0,344.5202168,0,0,0,0,0
22,7,A,670.2582176,380.6847488,0,507.6114277,403.7741651,429.6344461,50.59898573,0,0,0,0,385.9151134,0,0
22,8,A,607.8022892,408.2417135,312.5021562,453.685506,68.94160715,742.2193198,242.388071,0.898433291,0,0,0,0,0,0
22,9,A,0,527.1352733,122.8140684,412.3324859,664.6320276,453.2980997,366.8222742,0,0,336.3304146,0,0,0,0
22,10,A,74.8513384,579.5208582,616.2307093,0,414.2883078,204.5751277,2.881196374,0,0,0,0,0,0,90.0191826
22,11,A,512.5475716,6.183176603,221.1687274,0,234.534558,196.7145229,425.1413006,0,0,0,0,0,0,99.04641001
22,12,A,0,499.2491376,104.8966048,233.9512431,0,266.8756334,75.41334544,0,0,0,0,0,0,0
22,1,B,0,0,925.9974458,0,0,734.1633019,30.72289142,0,0,137.5808599,0,0,0,0
22,2,B,0,0,630.308671,460.2932886,385.7381934,14.32185509,510.4682694,0,0,0,39.46049508,479.2431202,0,0
22,3,B,884.7717003,132.0604176,365.3657028,673.7396274,546.1596478,117.1300176,0,0,0,0,0,0,0,0
22,4,B,127.6954825,937.7088492,0,0,0,469.2326849,116.2311074,0,0,0,0,0,0,0
22,5,B,478.4493204,713.6985834,727.709795,531.6583488,0,0,0,0,0,0,0,0,0,0
22,6,B,112.4714251,107.4000111,153.5207177,0,257.0522838,219.1613856,841.8019944,0,0,0,0,0,0,0
22,7,B,820.3086182,588.5268614,375.0977549,280.4680172,242.2198822,0,667.0930518,0,0,0,0,0,0,0
22,8,B,802.0231014,222.1286529,378.3266506,401.9480615,32.89218266,789.1476086,353.7336253,0,0,0,0,0,0,0
22,9,B,320.1138269,74.1773054,2.223647302,455.7994617,403.3504644,0,172.4757118,0,0,0,0,0,0,0
22,10,B,353.2778358,424.1913621,235.686673,0,433.1857028,0,275.9344524,0,0,0,0,0,0,312.054906
22,11,B,238.5484028,387.9573772,453.4855621,0,291.8661622,470.8388394,55.00854156,0,0,0,0,0,0,167.5822896
22,12,B,455.5389285,396.636074,303.3442555,0,140.45803,397.6513636,387.4011862,0,0,0,0,0,0,0
22,1,C,67.96736664,380.5873388,0,374.3302518,513.2013973,0,280.2338473,0,0,0,0,248.8863016,0,126.3513724
22,2,C,881.1051384,238.1245163,0,0,0,170.8613131,978.0976214,0,0,0,0,0,0,0
22,3,C,703.9135683,950.0634234,0,352.3726637,0,877.2398893,30.74391767,0,50.67482013,0,0,0,0,0
22,4,C,362.3359576,558.0198283,0,25.05536312,942.002569,848.974206,0,0,0,0,0,0,0,0
22,5,C,23.75190919,359.0045085,698.4419208,741.2438601,693.0184162,323.5909643,224.5095401,0,0,0,0,0,0,0
22,6,C,672.4166854,333.8378938,387.3091621,532.1142047,325.7216735,358.6608927,327.367289,0,454.1312411,0,0,0,0,0
22,7,C,87.417617,118.4932079,464.6641822,836.907359,358.6647354,836.1092389,754.5768531,0,0,0,0,0,278.7274071,0
22,8,C,655.425135,91.49788308,726.4539333,610.8331457,266.5049914,0,177.4444009,0,0,0,0,0,0,0
22,9,C,0,131.2621859,0,23.86871781,619.0948322,0,57.67812515,0,0,0,0,0,0,0
22,10,C,478.5937467,0,281.9900491,548.8524058,5.389150799,355.5182991,662.1401396,0,0,0,0,0,0,0
22,11,C,447.5431091,64.01491484,310.7809333,318.5706208,0,233.0075007,392.9111031,0,0,0,0,0,0,139.2736191
22,12,C,376.344535,419.0508931,179.8085469,0,0,456.0037741,0,0,0,0,0,0,0,0
23,1,A,207.0002267,0,328.4711472,314.7060118,937.3271741,446.4841336,761.9037647,0,0,190.8551191,0,0,0,0
23,2,A,490.3700023,553.1704209,0,256.364525,179.0611217,0,402.9327793,0,0,0,0,0,0,0
23,3,A,793.8934903,982.5270608,699.0676325,711.6707376,474.4674445,421.7450461,855.6048456,0,136.1061477,0,0,0,0,154.8850351
23,4,A,98.15676044,526.0501358,0,455.7501469,404.3097849,936.8931227,792.6886157,278.4627861,0,0,0,302.322229,0,0
23,5,A,0,0,583.7989103,650.7422147,214.6729349,0,410.715615,0,0,0,0,0,0,0
23,6,A,584.037268,350.1997878,251.7094719,103.7976189,822.9973392,186.625916,540.1262645,147.794885,0,0,0,0,238.1110876,0
23,7,A,392.753972,359.7887102,302.2556731,750.3374156,788.4496459,190.698239,392.0582108,0,0,0,0,0,0,0
23,8,A,124.3615836,0,521.2880068,482.4199453,0,699.4529582,0,0,0,0,0,0,0,0
23,9,A,0,79.49289129,119.3337137,239.3982423,59.70007348,602.7066684,597.5145684,0,0,0,0,489.4361046,0,0
23,10,A,113.7649488,0,602.091229,371.6503806,505.5189876,237.0639948,537.9885537,0,0,0,0,0,0,0
23,11,A,198.6872596,0,165.3419352,391.570881,535.0832014,178.0644782,438.4354237,0,0,0,0,0,0,0
23,12,A,346.1487658,288.1131148,131.0237121,52.07301015,3.594881766,417.3052501,10.36704577,0,0,0,0,0,0,0
23,1,B,362.6815242,0,366.1250527,869.9474973,754.048311,0,892.3141214,0,0,0,0,0,0,0
23,2,B,438.1925658,452.2311025,909.3440738,0,5.929895744,0,805.8625294,0,0,0,0,0,0,0
23,3,B,833.5755362,110.4430108,0,0,0,98.02644327,621.9103606,0,436.2037405,0,0,0,0,0
23,4,B,595.9997054,847.8228545,895.9036804,353.6201367,492.2246583,332.8127933,361.6112402,0,0,0,0,0,0,0
23,5,B,742.8626271,0,196.8400372,185.6508359,834.3692303,202.7006338,379.7550544,0,0,0,0,0,0,0
23,6,B,851.8029949,571.8453132,411.9625331,0,865.4251459,885.3096378,223.9363585,0,0,0,0,0,0,0
23,7,B,539.0576219,86.2955688,369.359371,597.7317209,45.68927528,57.87317441,738.3485215,0,0,0,0,0,0,0
23,8,B,623.6579925,445.3186572,783.9770591,11.6927155,708.6543319,396.195219,218.8556704,0,0,0,0,0,0,0
23,9,B,468.0353727,0,5.256173799,287.6303273,200.0388829,52.91940199,730.0438817,0,0,0,0,0,0,0
23,10,B,281.8268861,450.8649135,202.556777,493.2310765,132.9601489,144.337237,615.9020245,0,0,0,0,0,0,0
23,11,B,362.3293743,172.3199568,496.411466,324.7826624,523.6239216,431.0003518,0,0,0,0,0,338.4737014,0,0
23,12,B,315.3518633,425.8184789,500.0022196,272.1575932,0,242.3764503,64.10801671,0,0,0,0,0,0,0
23,1,C,150.7321791,61.30252338,0,175.1144983,0,9.760945992,561.7121015,0,0,0,0,0,0,0
23,2,C,919.8033447,50.09537549,0,366.0944263,95.41353209,57.36577037,0,0,361.6917432,0,0,0,0,0
23,3,C,771.1566298,286.7457876,306.1248963,0,0,0,0,0,0,92.92489571,0,0,0,0
23,4,C,417.1447935,0,140.234015,941.5824198,281.8203822,515.387445,372.11348,0,0,0,0,0,0,0
23,5,C,703.7715616,0,550.0935295,271.9858822,526.2004548,585.0643951,2.671895694,0,0,0,0,0,0,0
23,6,C,249.2329931,471.7291321,761.0630452,390.1312368,20.13288464,232.5627216,187.2486752,253.3622335,0,0,0,0,0,0
23,7,C,844.1504168,0,24.79062743,204.2218117,79.46095396,573.8667062,737.0154527,0,0,0,0,0,0,0
23,8,C,0,649.3222822,0.178267506,322.822408,120.3430677,57.70786815,581.3469107,0,0,0,0,0,0,0
23,9,C,79.59474556,725.7325835,177.6360075,0,0,122.0998057,740.8056258,0,0,0,0,0,0,0
23,10,C,427.113331,76.10468886,326.331275,298.4083923,650.9731525,308.2702095,180.8302019,0,0,0,0,0,0,0
23,11,C,272.7376301,319.4072769,295.5692212,546.8855295,541.2529544,349.5801103,275.351841,0,0,0,0,0,0,0
23,12,C,424.830219,464.0969444,218.2199625,224.5184375,363.5584254,150.4704705,109.1485836,0,0,0,0,0,0,0
24,1,A,720.0043381,0,611.4060006,501.2949077,76.5904113,0,796.1597266,439.11887,0,0,0,0,0,0
24,2,A,0,979.0020295,743.4931086,214.9484101,819.48003,439.3868253,0,0,28.00533218,0,0,0,0,0
24,3,A,195.9625149,139.8757046,606.1493293,787.3598079,701.6270996,248.6036971,519.8193175,0,0,0,0,0,0,0
24,4,A,760.8305766,260.7808713,726.6302245,608.971531,35.17452347,50.92264658,825.3796544,249.0302261,0,0,0,0,0,0
24,5,A,438.8936549,372.4102515,604.581794,0,575.9200809,152.444535,566.0381268,0,221.2046218,0,0,0,0,0
24,6,A,292.2780808,164.0872759,821.7351217,262.5001625,343.6007878,431.4949179,133.6917029,362.961046,0,0,0,0,0,165.7695459
24,7,A,61.49627196,469.4095411,618.513161,111.5168199,755.1905021,215.3559751,741.8188698,0,0,156.1045005,0,0,0,0
24,8,A,127.9585727,530.3263539,0,29.31254177,263.9658325,396.0225104,0,0,0,0,0,0,0,0
24,9,A,616.7596484,284.6756304,283.7969489,0,0,99.19845119,464.1066467,0,445.6148998,0,0,0,0,0
24,10,A,327.7598145,486.9495738,295.6987468,293.0268769,642.29795,362.3682894,179.6102454,0,0,0,0,103.3944085,0,0
24,11,A,350.2349514,591.5392081,93.20870548,552.3083802,471.963946,0,562.0388309,0,0,0,0,0,0,0
24,12,A,100.0019352,384.377712,494.59004,0,336.4240451,65.50326791,469.7469628,0,0,0,0,0,0,0
24,1,B,554.7297681,762.9156993,975.4246724,663.7214297,137.6686186,705.8513236,836.5496534,0,0,0,68.68903164,0,0,0
24,2,B,390.3899942,596.0020048,959.387121,0,0,0,341.5530175,0,0,0,0,0,0,0
24,3,B,670.5638503,484.69521,886.5625702,728.5271608,0,485.6646972,475.3839048,0,205.254254,0,285.6567397,0,0,0
24,4,B,869.1110463,221.8160004,23.15626913,523.4323425,450.0271196,568.9212694,959.0480252,0,0,0,0,0,0,297.6852306
24,5,B,0,622.0332743,868.6568513,611.6726892,43.71788089,441.231083,654.5554969,0,50.05858192,0,0,0,0,0
24,6,B,59.91838253,7.610715151,842.4444185,622.6098857,0,517.0006942,780.0730472,0,0,0,0,0,0,0
24,7,B,748.2274782,104.4696691,132.4294146,36.47449671,225.2209788,742.1188176,0,94.06185996,0,0,0,0,0,0
24,8,B,296.9386691,263.9896518,169.4702999,377.5467713,340.5593923,0,4.721310233,0,0,0,95.99656826,0,0,0
24,9,B,558.3575515,0,685.9984834,220.1588767,537.5674549,0,79.45513519,0,0,0,0,358.0610068,0,0
24,10,B,665.1221789,0,12.03470116,130.458305,72.29984624,124.2969529,103.9776238,0,0,0,0,0,0,0
24,11,B,546.3613686,545.1884781,149.7141241,0,297.2742761,328.9260798,0,0,0,0,0,0,0,0
24,12,B,0,299.5968432,233.2946666,152.9112043,204.822549,155.4260981,0,0,0,0,0,0,0,0
24,1,C,323.3393584,0,395.8121863,572.388374,328.3884681,0,0,0,0,0,0,0,0,0
24,2,C,0,426.2916661,591.1220041,23.34823588,209.7098922,637.6182037,677.5080143,0,0,0,0,0,0,0
24,3,C,276.649345,659.3957286,808.1338481,900.971143,76.63552473,200.0212171,0,258.1015968,0,0,0,0,0,0
24,4,C,819.7215735,418.790639,244.554118,920.2728392,323.4185741,0,325.726162,0,0,0,0,0,0,0
24,5,C,0,23.32939962,863.3650635,595.4630629,0,867.2933895,737.2702832,0,0,207.3227782,0,0,0,432.3394485
24,6,C,0,774.5935101,0,200.4390067,546.8663284,0,314.1022619,0,0,0,0,0,0,0
24,7,C,592.985839,532.385995,169.617332,478.5304714,0,0,0,0,0,0,0,0,0,0
24,8,C,484.6052144,342.3493535,188.1949225,198.5716757,412.5568274,0,166.1822438,0,0,489.9616589,0,282.8262607,0,0
24,9,C,327.0069728,265.9620242,126.6858388,134.2614961,0,705.6872001,0,380.2580234,0,0,0,0,324.0036399,0
24,10,C,0,43.29655547,469.7830052,564.4331271,630.7583949,483.8558933,450.27432,0,0,0,0,0,0,402.9340588
24,11,C,108.5089253,0,276.7439955,299.8429201,162.5464738,0,181.5105412,0,0,0,0,0,0,0
24,12,C,151.0907861,470.6718608,495.659318,346.9483527,53.48811432,201.3657036,290.455029,0,0,0,0,0,0,0
25,1,A,79.69434125,214.133809,558.0180125,0,80.24027281,649.7325291,0,0,0,0,0,0,0,0
25,2,A,0,0,608.0051681,945.1358197,119.5259446,482.1715613,863.5164457,0,0,0,0,0,0,0
25,3,A,0,712.4818809,273.9963368,7.362768612,394.3443511,329.5049971,0,0,0,0,0,0,0,0
25,4,A,340.8069027,0,849.4643968,357.0362141,565.3869694,352.6429077,0,0,0,0,0,0,0,0
25,5,A,712.2517133,93.24985995,258.154616,778.5443097,0,0,197.552624,0,0,0,0,0,0,299.1832055
25,6,A,810.0559457,210.4500112,678.9333785,863.8173196,550.4701598,275.6779937,59.96796845,0,0,0,394.3465864,0,0,0
25,7,A,82.79428556,303.2402521,797.7618818,541.8559188,277.3349594,608.4448864,450.3534421,0,0,279.8313191,0,0,0,0
25,8,A,598.3581942,189.5583228,0,232.3175282,0,743.9638215,440.0719954,0,0,0,31.61336572,0,0,0
25,9,A,389.3841432,192.2143392,492.0114597,231.1730851,251.7134877,65.91803931,239.5746138,105.2865791,0,0,0,0,0,0
25,10,A,286.879287,0,0,377.6402122,0,112.0357764,325.2955889,393.6608385,0,0,0,0,0,0
25,11,A,134.8505893,400.9425732,255.1678721,547.9805336,175.4979206,481.0386333,190.8939293,0,0,0,0,0,0,50.92859732
25,12,A,0,108.9682534,0,148.1904594,0,281.7307449,17.64929558,0,0,0,0,0,0,0
25,1,B,699.949532,952.3758663,33.20033958,900.5167472,0,251.9721176,463.4970582,0,0,0,0,0,0,263.2743729
25,2,B,0,857.1115568,264.9838506,668.5928459,211.1035722,110.3736044,598.3641497,0,0,0,0,0,0,0
25,3,B,261.9588282,24.00530139,59.25800979,73.65635413,257.0784378,183.4121479,15.80654309,0,0,0,0,0,0,0
25,4,B,26.30741562,395.0445504,78.55756284,541.8241089,0,98.84845896,571.4176598,0,0,0,0,0,0,0
25,5,B,786.7686979,108.3080406,113.7993134,159.6577805,239.9982101,310.5482574,0,0,0,0,0,0,0,0
25,6,B,230.8966666,418.4910082,509.191028,786.5251628,646.1057557,0,0,237.5624438,0,0,0,0,0,0
25,7,B,190.9589559,254.4426438,829.6172383,330.2074321,0,496.7879815,408.0851644,0,0,0,0,0,0,0
25,8,B,305.7064846,21.69123481,533.3276546,580.1325018,273.6422819,764.3170465,612.6040399,0,0,0,0,0,362.7819396,0
25,9,B,100.8923228,484.1620924,323.2132021,223.6134645,0,738.8346871,356.8509123,124.848826,0,0,0,0,0,0
25,10,B,0,229.1924557,322.3316902,0,367.0410136,0,72.21755338,0,498.1216358,0,0,0,0,0
25,11,B,0,399.3682456,390.659795,302.8995139,180.3702495,474.6872516,0,0,123.9785866,0,0,0,0,0
25,12,B,448.2961979,264.0614603,107.1642844,0,510.8643772,68.95947331,363.5172043,0,0,0,0,0,0,0
25,1,C,128.2693759,974.0362947,0,0,882.8001577,0,566.788631,0,0,0,0,0,0,61.07260511
25,2,C,32.38738079,313.795291,0,0,619.9764013,447.1747912,153.6937628,0,0,0,0,0,0,0
25,3,C,0,128.5120614,0,2.169849415,0,512.1535727,659.6490358,0,0,0,0,0,0,170.3563217
25,4,C,17.38888556,0,809.545472,149.6831972,0,623.9152327,804.2487007,0,0,0,0,0,0,0
25,5,C,674.9430616,376.9561824,0,0,352.2374971,482.2930464,680.0601336,0,0,0,0,0,0,0
25,6,C,288.813017,69.62819983,162.4875812,0,470.6370337,518.3035742,0,0,0,0,0,0,0,0
25,7,C,738.7147151,260.0281,154.3584287,232.6735426,770.271287,285.0507009,427.5406539,0,310.8256196,0,0,0,0,0
25,8,C,220.0859044,129.184546,65.31147013,427.8460765,0,465.9482945,753.9736441,0,0,0,0,0,0,0
25,9,C,531.8507482,203.3011908,576.785307,518.4768016,0,82.58589605,477.7600292,0,0,0,0,0,0,0
25,10,C,396.0471331,82.10671878,0,537.7596698,81.51525836,562.1815011,428.4798281,0,0,0,0,0,100.4662219,0
25,11,C,256.2831036,0,425.1080696,318.4673273,32.76346843,9.19686374,0,0,0,120.1812152,0,0,0,0
25,12,C,444.8588275,248.7168478,440.8009049,461.3698965,297.5880201,103.1146017,113.2470856,0,0,0,0,0,0,0
26,1,A,237.2477455,402.1213823,528.8017129,559.4142298,0,10.35918014,402.6645525,160.7609727,0,239.8973347,0,0,0,0
26,2,A,794.9454245,0,0,95.70155892,490.9661283,858.4036084,110.6917123,462.7776156,0,0,0,0,0,0
26,3,A,0,751.4304015,434.9021217,619.2570243,0,230.7023396,843.4555041,0,20.11954787,0,0,0,0,0
26,4,A,145.8099289,232.946962,243.4990352,0,60.49824492,869.00993,0,0,52.82556756,0,0,14.37812956,0,0
26,5,A,478.480638,15.27870181,0,202.9312945,585.5192088,0,698.5645107,0,0,0,0,0,0,0
26,6,A,0,0,0,0,0,3.529663194,865.5751822,0,0,0,0,0,0,0
26,7,A,404.3798821,333.2089946,4.43788753,321.9989999,20.72464695,798.2086584,0,0,0,0,0,0,0,0
26,8,A,0,796.3866284,742.3131067,185.6865404,746.0084772,0,532.4996379,0,0,0,0,0,0,0
26,9,A,0,323.3911636,583.4728043,582.4329773,271.7032227,12.50302712,52.87058492,0,0,0,0,446.7117093,0,0
26,10,A,0,251.6999539,0,0,599.9852725,513.2291664,525.8889169,0,0,0,0,0,0,0
26,11,A,554.6072113,492.0081245,592.157812,160.2947547,334.1320712,544.0458973,582.2904092,0,0,0,0,0,0,0
26,12,A,40.91695007,105.1863777,20.67163883,0,0,171.8914902,373.0901389,0,0,0,0,0,0,0
26,1,B,903.0180256,343.9622403,0,507.6194094,0,815.7911065,26.04011983,0,0,0,0,0,0,0
26,2,B,226.0524798,222.2032798,574.7332708,368.7587823,0,335.2973219,736.4597321,0,391.0446704,0,0,0,0,0
26,3,B,459.4900803,449.0593961,467.6748966,638.5108406,82.42331872,0,0,0,400.9933262,0,0,0,0,0
26,4,B,829.8174432,60.87147829,0,0,353.789223,0,33.56296328,0,0,0,0,0,0,0
26,5,B,609.8224247,0,0,773.433778,198.0039562,0,722.3042287,0,0,0,0,47.39709918,0,63.24029629
26,6,B,328.2199439,292.228681,119.7196148,623.3837399,50.14748753,0,337.8301766,0,0,0,386.0124758,89.906145,0,0
26,7,B,454.2200724,626.0932515,766.9914035,719.4414373,0,0,73.14437132,0,0,0,0,0,0,0
26,8,B,245.8381335,445.9987448,317.0148736,573.3426265,638.1456558,545.6295405,507.3346636,0,0,0,0,0,0,0
26,9,B,680.9545851,0,245.145646,145.6740065,0,309.4610245,0,0,0,0,0,0,0,0
26,10,B,0,0,434.8442406,572.8044098,0,653.6004529,162.7805551,0,0,0,0,0,0,0
26,11,B,562.7522043,341.0279395,162.3755386,0,135.7093447,0,523.2898488,0,0,0,0,0,0,0
26,12,B,0,297.5138536,0,315.4011284,275.8019844,303.2948031,16.26920983,0,0,0,0,0,0,0
26,1,C,518.0467767,382.3483643,0,237.8314383,734.9887379,167.3938741,0,0,0,0,0,66.39727992,0,0
26,2,C,344.1652159,0,689.3760998,168.5899524,91.27543502,0,459.6664449,0,0,0,0,0,0,0
26,3,C,879.8628326,0,896.3387665,678.8321961,547.7686587,65.37290147,0,0,0,0,0,0,0,0
26,4,C,307.2461966,556.6135849,712.5169172,470.906633,831.6762143,161.8490557,653.6461991,0,0,0,0,0,0,0
26,5,C,931.232671,0,0,384.7229703,111.0867096,0,904.4841576,0,0,0,0,0,0,0
26,6,C,795.8471688,0,539.5947776,696.0532397,199.954493,110.4487569,243.6032995,125.170348,0,0,0,0,0,0
26,7,C,679.9403102,815.6187631,423.3762559,128.585824,319.1711296,708.5287654,706.8392443,0,306.1461713,0,0,0,0,0
26,8,C,635.1113595,129.6377179,280.8632195,0,736.5305427,777.3955777,281.4255972,1.421581384,0,0,0,0,0,0
26,9,C,225.5552797,162.1673754,394.9696091,346.2827624,691.4515571,194.096393,709.8645776,0,0,0,0,0,0,0
26,10,C,43.43293717,470.3210619,552.8829068,171.1806376,608.4551611,646.1695653,521.2388017,0,0,0,0,0,0,0
26,11,C,261.5849745,0,52.69877942,0,176.4903636,485.8470025,54.77280326,0,0,0,0,0,0,0
26,12,C,179.1535604,240.7042623,69.8252459,180.0449832,340.4067151,63.45406911,33.38128568,0,0,0,0,0,0,0
27,1,A,792.7357145,764.9085023,842.9721369,485.7730397,838.8593017,479.039174,62.73330111,0,79.04654997,0,0,0,0,0
27,2,A,269.4334829,8.715812496,0,752.4552695,348.9295462,0,0,0,0,0,0,0,0,0
27,3,A,0,888.6492832,393.603542,0,781.8821523,287.4444597,872.2546159,0,82.1226015,190.4636314,0,0,0,0
27,4,A,118.4642421,716.5079246,872.6716515,351.0675087,42.89003273,874.4293303,0,0,0,0,0,35.13793607,0,0
27,5,A,308.0852662,569.5366135,0,886.1075989,120.4715108,811.3995452,641.1918877,0,0,0,0,0,0,0
27,6,A,621.496749,870.7160655,201.2556172,0,216.9806104,599.4937652,676.2018648,0,0,0,0,0,0,0
27,7,A,591.6757216,431.5194236,62.37819945,812.9396988,807.6153757,209.8046599,0,0,0,0,0,0,0,0
27,8,A,238.1530594,84.87200117,392.8287957,0,0,604.6552265,439.7695148,0,0,135.0591673,0,0,0,366.3788704
27,9,A,187.1234861,464.4927519,254.6790592,394.3840125,0,11.84030281,130.1166634,0,0,0,0,0,0,0
27,10,A,195.7010557,0,0,340.8915869,80.46339913,0,0,0,0,0,0,0,0,0
27,11,A,196.1577371,24.89028938,130.4714099,0,574.4386133,205.4684831,0,0,0,0,0,0,0,0
27,12,A,351.2394918,0,0,395.1830989,332.1800098,464.2634073,102.6015628,0,0,0,0,0,0,0
27,1,B,920.2902218,814.324595,0,917.052162,476.7501784,800.0834826,0,0,0,0,0,0,0,0
27,2,B,962.8090095,389.0352443,0,868.0759133,0,55.10113221,391.9980494,0,0,0,0,0,0,0
27,3,B,851.5803159,199.3155683,210.5938165,69.75784224,353.3648301,711.8376953,280.4664858,0,0,0,0,0,237.169344,0
27,4,B,120.3506165,0,0,0,668.5109621,180.4646118,792.3861741,0,0,0,0,0,0,0
27,5,B,0,0,893.1439697,858.707711,157.9796764,0,638.7345621,0,0,273.9390261,0,0,0,0
27,6,B,4.331164064,685.8370331,336.2773122,0,0,291.9239071,636.6535739,0,0,0,0,0,0,0
27,7,B,47.1123847,701.9677677,835.4381993,233.4981239,647.3767256,752.1121788,792.5513722,0,0,0,0,0,0,0
